Property ID,Postal Code,Locality,Property Type,Sale Type,Price (€),Surface of the plot (m²),Living Area (m²),Bedrooms,Bathrooms,Furnished,Kitchen Type,Building condition,number of Frontages,number of Floors,Floor,Construction Year,Primary Energy Consumption (kWh/m²),Energy class,Flood Zone Type,Garden Surface,Terrace Surface,Swimming Pool,Elevator,Basement,Public Sale,Price Label,URL
20255083,3140,keerbergen,house,for-sale,240000240000,368,137,2,1,None,Semi equipped,To renovate,4,None,None,1949,1177,F,Non flood zone,None,None,No,No,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/keerbergen/3140/20255083
20255737,9000,gent,house,for-sale,299000299000,42,120,3,1,None,None,None,None,None,None,None,254,C,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20255737
20257992,1490,court-st-etienne,apartment,for-sale,311000311000,None,85,2,1,No,Hyper equipped,As new,None,3,None,2023,None,B,Non flood zone,None,35,No,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/court-st-etienne/1490/20257992
20255388,1500,halle,house,for-sale,330000330000,952,129,3,1,No,Semi equipped,To be done up,3,1,None,1965,234,C,Possible flood zone,None,None,No,No,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/halle/1500/20255388
20256760,3210,lubbeek,villa,for-sale,13480001348000,1961,347,5,2,None,Hyper equipped,As new,4,None,None,2024,None,A+,None,1,None,No,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/lubbeek/3210/20256760
20043170,9000,gent,apartment,for-sale,299000299000325000,None,75,1,1,None,Not installed,Good,2,3,3,None,None,B,None,None,16,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20043170
20256755,1080,molenbeek-saint-jean,duplex,for-sale,329000329000,None,150,3,2,None,Hyper equipped,As new,2,3,None,1930,None,Not specified,Non flood zone,None,13,No,No,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/duplex/for-sale/molenbeek-saint-jean/1080/20256755
20256754,4000,li%C3%A8ge,apartment,for-sale,185000185000,None,50,1,1,None,USA hyper equipped,As new,2,None,2,None,5568,B,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/20256754
20256751,8370,blankenberge,apartment,for-sale,159000159000,None,45,1,1,None,None,Good,None,None,1,None,94,A,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20256751
20246958,7600,p%C3%89ruwelz,house,for-sale,9900099000,330,233,3,None,None,Not installed,To renovate,2,None,None,None,357,E,None,208,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/p%C3%89ruwelz/7600/20246958
20256750,2610,wilrijk%20%28antwerpen%29,house,for-sale,275000275000,241,115,2,2,No,None,None,3,None,None,1934,None,Not specified,Non flood zone,None,None,No,No,17,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/wilrijk%20%28antwerpen%29/2610/20256750
20256727,4750,k%C3%BCchelscheid%20leykaul,house,for-sale,265000265000,985,None,4,2,None,None,Good,4,None,None,None,323,D,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/k%C3%BCchelscheid%20leykaul/4750/20256727
20256748,9470,denderleeuw,house,for-sale,250000250000,189,207,4,1,None,None,Good,2,None,None,1957,None,F,Non flood zone,1,1,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/denderleeuw/9470/20256748
20256722,6800,laneuville,villa,for-sale,359000359000,900,160,3,1,None,USA hyper equipped,As new,4,None,None,2023,35,A+,Non flood zone,1,None,No,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/laneuville/6800/20256722
10894810,6990,hampteau,apartment,for-sale,300000300000312500,None,270,6,1,No,Installed,None,4,None,None,1960,485,F,None,500,50,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/hampteau/6990/10894810
20256719,1060,saint-gilles,flat-studio,for-sale,135000135000,None,35,None,1,No,Semi equipped,To renovate,2,4,None,None,361,G,None,None,15,None,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/flat-studio/for-sale/saint-gilles/1060/20256719
20256716,1083,ganshoren,apartment,for-sale,217000217000,None,70,2,1,None,None,Good,2,2,2,1960,615,G,None,None,5,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/20256716
10894809,6990,hampteau,apartment-block,for-sale,300000300000312500,964,270,6,1,No,Installed,None,4,None,None,1960,485,F,None,500,50,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment-block/for-sale/hampteau/6990/10894809
20256715,1030,schaerbeek,apartment-block,for-sale,650000650000,190,416,6,2,No,Hyper equipped,Good,2,3,None,1935,272,E,None,30,20,No,No,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment-block/for-sale/schaerbeek/1030/20256715
20256700,2850,boom,house,for-sale,199000199000,152,158,2,1,None,Semi equipped,To renovate,2,2,None,None,613,F,Non flood zone,65,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/boom/2850/20256700
20256699,3550,heusden-zolder,apartment,for-sale,229000229000,None,123,2,1,No,Installed,Good,None,None,2,2009,190,B,None,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/heusden-zolder/3550/20256699
20256694,3560,lummen,mixed-use-building,for-sale,790000790000,6700,425,4,1,None,Installed,As new,4,None,None,1994,261,C,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/lummen/3560/20256694
20255802,8340,damme,villa,for-sale,980000980000,11487,326,5,2,None,None,Good,None,None,None,None,501,F,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/damme/8340/20255802
20255676,3000,leuven,kot,for-sale,119000119000,None,17,1,1,Yes,None,None,None,14,11,2015,77,A,None,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/kot/for-sale/leuven/3000/20255676
20230995,8600,diksmuide,house,for-sale,129000129000,253,165,2,1,No,Not installed,To renovate,None,None,None,1931,1409,F,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/diksmuide/8600/20230995
20232745,8800,roeselare,house,for-sale,229000229000,735,189,5,1,No,Installed,To renovate,None,None,None,None,840,F,Non flood zone,None,None,None,None,9,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/20232745
20232746,8800,oekene,house,for-sale,229000229000,735,189,5,1,No,Installed,To renovate,None,None,None,None,840,F,Non flood zone,None,None,None,None,9,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/oekene/8800/20232746
20255342,1140,evere,flat-studio,for-sale,235000235000,None,42,None,1,No,Hyper equipped,None,3,1,None,2023,44,A,Non flood zone,None,None,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/flat-studio/for-sale/evere/1140/20255342
20231223,4500,huy,house,for-sale,415000415000,393,200,3,1,No,Installed,Good,4,2,None,1936,250,C,Non flood zone,100,None,Yes,No,None,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/house/for-sale/huy/4500/20231223
20234860,6250,presles,villa,for-sale,499000499000,1650,300,5,2,None,None,None,4,1,None,1971,305,D,None,None,140,None,None,Yes,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/villa/for-sale/presles/6250/20234860
20144806,1180,uccle,apartment,for-sale,329000329000,None,90,3,1,No,Installed,To be done up,2,5,3,1969,252,E,Non flood zone,None,13,No,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20144806
20205659,9100,sint-niklaas,apartment,for-sale,319000319000,None,114,3,1,None,Hyper equipped,Good,None,4,1,2019,67,A,Non flood zone,None,6,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/sint-niklaas/9100/20205659
20226425,9050,ledeberg,apartment,for-sale,499000499000,None,116,2,1,Yes,None,Good,3,4,4,2014,138,B,Non flood zone,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/ledeberg/9050/20226425
20121636,1325,corroy-le-grand,farmhouse,for-sale,449000449000,836,198,4,2,No,Semi equipped,To be done up,4,None,None,1900,432,F,Non flood zone,160,10,No,No,54,Not a public sale,None,https://www.immoweb.be/en/classified/farmhouse/for-sale/corroy-le-grand/1325/20121636
11420693,1300,wavre,house,for-sale,515000515000,1550,216,3,1,None,Installed,To be done up,4,3,None,1918,452,F,Non flood zone,1100,67,None,None,49,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/wavre/1300/11420693
11414121,1301,bierges,house,for-sale,515000515000,1550,216,3,1,No,Installed,To be done up,4,3,None,1918,452,F,Non flood zone,1100,67,No,No,49,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/bierges/1301/11414121
20156947,1300,wavre,apartment-block,for-sale,700000700000,290,203,4,4,No,Installed,Good,3,2,None,1956,217,C,Non flood zone,110,5,No,No,14,Not a public sale,None,https://www.immoweb.be/en/classified/apartment-block/for-sale/wavre/1300/20156947
20120719,1300,wavre,apartment-block,for-sale,625000625000,299,173,4,2,No,Installed,Good,3,3,None,1986,262,D,Non flood zone,200,30,No,No,13,Not a public sale,None,https://www.immoweb.be/en/classified/apartment-block/for-sale/wavre/1300/20120719
20244631,9000,gent,apartment,for-sale,305000305000,None,74,2,1,No,Hyper equipped,As new,4,3,1,2025,None,A,Non flood zone,None,44,No,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20244631
20214460,8301,heist-aan-zee,villa,for-sale,None,405,353,4,2,None,Installed,Good,4,None,None,1969,160,B,Non flood zone,219,219,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/heist-aan-zee/8301/20214460
20244532,3840,borgloon,house,for-sale,283000283000,834,140,2,1,None,Installed,None,None,None,None,1959,394,D,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/borgloon/3840/20244532
20243858,8670,sint-idesbald,penthouse,for-sale,325000325000,None,None,1,1,None,None,Good,None,7,7,1975,285,C,Non flood zone,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/penthouse/for-sale/sint-idesbald/8670/20243858
20243300,8430,middelkerke,apartment,for-sale,299000299000,None,63,2,1,None,None,To be done up,2,None,None,1976,295,C,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/20243300
11361102,1070,anderlecht,apartment,for-sale,135000135000,None,60,1,None,None,Not installed,To renovate,2,3,1,1950,269,E,Recognized flood zone,None,None,No,No,15,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/11361102
20256683,1083,ganshoren,apartment,for-sale,209000209000,None,77,2,1,No,None,Good,2,2,2,None,730,G,None,None,3,No,No,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/20256683
20256682,2060,antwerpen,apartment,for-sale,149000149000,None,45,1,1,No,Hyper equipped,Just renovated,2,3,1,None,181,B,Non flood zone,None,None,None,No,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20256682
20029388,2140,antwerpen%20borgerhout,apartment,for-sale,239900239900249900,None,79,2,1,No,Installed,As new,2,None,2,1971,252,C,Non flood zone,None,1,No,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen%20borgerhout/2140/20029388
20256675,1060,saint-gilles,flat-studio,for-sale,135000135000,None,35,None,1,No,Semi equipped,To renovate,2,4,1,None,205,D,None,None,None,None,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/flat-studio/for-sale/saint-gilles/1060/20256675
20256681,3550,heusden-zolder,house,for-sale,499000499000,None,260,4,1,No,None,As new,4,None,None,2006,260,C,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/heusden-zolder/3550/20256681
20256676,1060,saint-gilles,flat-studio,for-sale,139000139000,None,35,None,1,No,Semi equipped,To renovate,2,4,2,None,205,D,None,None,None,None,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/flat-studio/for-sale/saint-gilles/1060/20256676
20256670,3390,tielt-winge,apartment,for-sale,348000348000,None,85,2,1,No,Hyper equipped,As new,None,3,1,2022,40,A,None,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/tielt-winge/3390/20256670
20072576,9400,ninove,house,for-sale,215000215000,260,131,2,1,None,Semi equipped,Good,2,1,None,1935,479,E,None,None,None,No,No,15,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/ninove/9400/20072576
20256667,1420,braine-l%27alleud,exceptional-property,for-sale,21950002195000,4970,900,6,5,No,Hyper equipped,Good,4,2,None,1977,368,E,None,3000,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/exceptional-property/for-sale/braine-l%27alleud/1420/20256667
20256663,3840,borgloon,house,for-sale,229000229000,405,190,3,1,No,None,None,2,2,None,1953,494,E,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/borgloon/3840/20256663
20256666,9340,lede,house,for-sale,279000279000,135,138,3,1,No,Hyper equipped,Just renovated,2,None,None,1952,293,C,None,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/lede/9340/20256666
20256655,3010,leuven,house,for-sale,345000345000,90,166,2,1,None,None,To be done up,2,None,None,1946,424,E,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/leuven/3010/20256655
20256656,4053,embourg,bungalow,for-sale,300000300000,648,134,3,1,No,Semi equipped,Good,4,None,None,None,787,G,Non flood zone,550,10,No,No,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/bungalow/for-sale/embourg/4053/20256656
20256648,2020,antwerpen,apartment,for-sale,349000349000,None,90,2,1,No,Installed,Good,2,None,5,None,191,B,Non flood zone,None,7,No,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2020/20256648
20104323,4040,herstal,apartment,for-sale,189000189000199000,None,156,4,1,None,None,Good,4,2,1,None,None,D,None,None,35,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/herstal/4040/20104323
20256647,3000,leuven,apartment-block,for-sale,14950001495000,142,203,7,7,Yes,Installed,As new,2,5,None,1930,94,A,None,None,None,None,No,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment-block/for-sale/leuven/3000/20256647
20256644,4557,tinlot,house,for-sale,9500095000,220,130,2,1,No,None,To restore,3,1,None,None,None,Not specified,Non flood zone,50,15,No,No,None,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/house/for-sale/tinlot/4557/20256644
20256643,5350,ohey,house,for-sale,275000275000,816,160,3,2,No,Installed,To be done up,4,2,None,None,391,E,None,None,None,No,No,None,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/house/for-sale/ohey/5350/20256643
20256641,9900,eeklo,house,for-sale,9500095000,177,114,2,1,No,Not installed,To renovate,4,1,None,1935,None,F,Non flood zone,177,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/eeklo/9900/20256641
20256642,8940,wervik%20geluwe,house,for-sale,199000199000,384,140,3,1,No,Installed,To be done up,2,4,None,None,419,E,None,None,None,No,No,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/wervik%20geluwe/8940/20256642
20256640,6030,marchienne-au-pont,house,for-sale,189999189999,400,199,3,1,No,Installed,Good,2,2,None,1950,327,D,Non flood zone,400,60,No,No,Yes,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/house/for-sale/marchienne-au-pont/6030/20256640
11388139,2880,bornem,apartment,for-sale,224000224000,None,84,2,1,None,Installed,Good,2,2,None,1993,488,E,Non flood zone,53,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/bornem/2880/11388139
11363312,2861,sint-katelijne-waver,ground-floor,for-sale,274750274750,None,75,1,1,None,Installed,Good,3,3,None,2016,132,B,Non flood zone,37,4,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/ground-floor/for-sale/sint-katelijne-waver/2861/11363312
20226640,2800,mechelen,house,for-sale,369000369000,120,103,3,1,None,Installed,Good,2,None,None,None,147,B,Non flood zone,40,13,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/20226640
