Property ID,Postal Code,Locality,Property Type,Sale Type,Price (€),Surface of the plot (m²),Living Area (m²),Bedrooms,Bathrooms,Furnished,Kitchen Type,Building condition,number of Frontages,number of Floors,Floor,Construction Year,Primary Energy Consumption (kWh/m²),Energy class,Flood Zone Type,Garden Surface,Terrace Surface,Swimming Pool,Elevator,Basement,Public Sale,Price Label,URL
20262073,3000,Leuven,house,for-sale,649000649000,365.0,200.0,3.0,1.0,,,As new,3.0,3.0,,1989.0,184.0,B,Non flood zone,145.0,35.0,,No,52,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/leuven/3000/20262073
20262071,9820,Merelbeke,house,for-sale,449000449000,220.0,,3.0,1.0,,Hyper equipped,Just renovated,4.0,3.0,,1933.0,397.0,D,Non flood zone,1.0,1.0,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/merelbeke/9820/20262071
20262065,1000,Brussel,apartment,for-sale,215000215000,,37.0,1.0,1.0,Yes,Installed,Good,2.0,5.0,,,496.0,G,Non flood zone,,18.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20262065
20262064,1000,Brussel,apartment,for-sale,245000245000,,47.0,1.0,1.0,Yes,Installed,Good,3.0,8.0,7.0,2010.0,257.0,E,Non flood zone,,2.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20262064
20249583,2800,Mechelen,apartment,for-sale,349000349000,,87.0,2.0,1.0,,Installed,As new,3.0,2.0,1.0,2012.0,186.0,B,Non flood zone,,12.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/mechelen/2800/20249583
20262066,1210,Brussel,apartment,for-sale,245000245000,,56.0,1.0,1.0,Yes,Installed,,4.0,8.0,1.0,2011.0,198.0,D,Non flood zone,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1210/20262066
20257839,6880,Bertrix,house,for-sale,175000175000,173.0,85.0,3.0,1.0,,Semi equipped,Good,2.0,,,1959.0,198.0,C,Non flood zone,107.0,20.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/bertrix/6880/20257839
20257844,6720,Habay-Habay-La-Neuve,house,for-sale,425000425000,490.0,128.0,2.0,1.0,,Installed,Good,4.0,,,1938.0,455.0,F,Non flood zone,372.0,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/habay-habay-la-neuve/6720/20257844
20253580,2140,Borgerhout,apartment,for-sale,169000169000,,112.0,2.0,1.0,,,To renovate,2.0,3.0,2.0,,976.0,F,Non flood zone,,27.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/20253580
20258652,8450,Bredene,apartment,for-sale,179000179000,,55.0,2.0,1.0,,Installed,Good,,3.0,,2007.0,254.0,C,Non flood zone,,21.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/20258652
20260390,2140,Borgerhout,duplex,for-sale,169000169000,,112.0,2.0,1.0,,,To renovate,2.0,3.0,2.0,,976.0,F,Non flood zone,,27.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/duplex/for-sale/borgerhout/2140/20260390
20257884,2610,Wilrijk,apartment,for-sale,215000215000,,84.0,2.0,1.0,,Installed,Good,3.0,8.0,8.0,1957.0,210.0,C,Non flood zone,,4.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/20257884
20258499,8400,Oostende,apartment,for-sale,269000269000,,107.0,2.0,1.0,No,Hyper equipped,Just renovated,,6.0,5.0,1980.0,225.0,C,Non flood zone,,4.0,,Yes,2,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20258499
20260462,2830,Willebroek,penthouse,for-sale,299000299000,,125.0,3.0,1.0,,Installed,Good,2.0,,2.0,,127.0,B,Non flood zone,,7.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/penthouse/for-sale/willebroek/2830/20260462
20257887,2100,Deurne,apartment,for-sale,199000199000,,98.0,2.0,1.0,,Installed,Good,3.0,17.0,11.0,1964.0,205.0,C,Non flood zone,,3.0,,Yes,2,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/20257887
20260111,4990,Lierneux,house,for-sale,375000375000,1627.0,183.0,3.0,1.0,,Installed,Good,4.0,,,1990.0,418.0,E,Non flood zone,1415.0,63.0,No,No,110,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/lierneux/4990/20260111
20257836,6700,Arlon,apartment,for-sale,169000169000,,49.0,1.0,1.0,,Semi equipped,Good,2.0,,,2006.0,180.0,C,Non flood zone,,,Yes,Yes,1,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20257836
20258024,8370,Blankenberge,apartment,for-sale,425000425000,,124.0,3.0,1.0,,Installed,As new,2.0,10.0,8.0,1980.0,112.0,B,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20258024
20253578,2140,Borgerhout,mixed-use-building,for-sale,169000169000,97.0,112.0,2.0,1.0,,,To renovate,2.0,3.0,,,976.0,F,Non flood zone,,27.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/borgerhout/2140/20253578
20252770,1030,Schaerbeek,apartment,for-sale,430000430000,,100.0,2.0,1.0,No,Hyper equipped,As new,3.0,5.0,4.0,2004.0,106.0,C,Non flood zone,,10.0,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20252770
20261700,2630,Aartselaar,apartment,for-sale,499000499000,,138.0,2.0,1.0,No,,Good,,2.0,1.0,1990.0,157.0,B,Non flood zone,,30.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/aartselaar/2630/20261700
20256665,4102,Seraing,house,for-sale,220000220000,230.0,125.0,4.0,1.0,No,Installed,As new,2.0,2.0,,1930.0,338.0,D,Non flood zone,120.0,25.0,,,29,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/seraing/4102/20256665
20257815,6810,Chiny-Jamoigne,house,for-sale,320000320000,292.0,197.0,4.0,1.0,,Installed,As new,3.0,,,1961.0,251.0,C,Non flood zone,222.0,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/chiny-jamoigne/6810/20257815
20261499,8300,Knokke,apartment,for-sale,699000699000,,102.0,2.0,2.0,,Installed,Good,2.0,6.0,2.0,2005.0,68.0,A,Non flood zone,,,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20261499
20253598,9660,Brakel,house,for-sale,317500317500,319.0,220.0,4.0,1.0,No,,Good,2.0,4.0,,1938.0,286.0,C,Non flood zone,,,,,70,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/20253598
20253465,4480,Engis,house,for-sale,260000260000,696.0,152.0,4.0,1.0,,Installed,Good,4.0,2.0,,1964.0,279.0,D,Non flood zone,559.0,27.0,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/engis/4480/20253465
20257810,6890,Libin-Transinne,exceptional-property,for-sale,349000349000,969.0,232.0,2.0,1.0,,Installed,Good,4.0,,,1850.0,358.0,E,Non flood zone,605.0,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/exceptional-property/for-sale/libin-transinne/6890/20257810
20257595,2830,Tisselt,house,for-sale,649000649000,400.0,267.0,5.0,2.0,,Installed,As new,,,,2019.0,86.0,A,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/tisselt/2830/20257595
20257825,6720,Habay-Habay-La-Neuve,house,for-sale,420000420000,461.0,180.0,4.0,1.0,,Installed,As new,3.0,,,1899.0,248.0,C,Non flood zone,354.0,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/habay-habay-la-neuve/6720/20257825
20262061,1190,Forest,apartment,for-sale,275000275000,,95.0,2.0,1.0,No,Installed,Good,3.0,5.0,4.0,,250.0,E,,,3.0,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20262061
20262062,2630,Aartselaar,apartment,for-sale,219000219000,,,2.0,1.0,,Installed,Good,,,2.0,,242.0,C,,,4.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/aartselaar/2630/20262062
20262024,1050,Ixelles,apartment,for-sale,445000445000,,65.0,1.0,1.0,No,Hyper equipped,As new,2.0,9.0,7.0,2019.0,77.0,B,Non flood zone,,18.0,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20262024
20262020,9270,Laarne,ground-floor,for-sale,385000385000,,117.0,2.0,1.0,No,Hyper equipped,As new,,,,2010.0,142.0,B,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/ground-floor/for-sale/laarne/9270/20262020
20262023,1050,Ixelles,penthouse,for-sale,18800001880000,,345.0,4.0,4.0,No,Hyper equipped,As new,2.0,10.0,9.0,1956.0,315.0,F,Non flood zone,,90.0,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/20262023
20262004,7134,Leval-Trahegnies,house,for-sale,230000230000,,148.0,,,No,,As new,,,,,234.0,C,,,,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/leval-trahegnies/7134/20262004
20262015,9112,Sint-Niklaas,house,for-sale,625000625000,424.0,280.0,5.0,2.0,,Installed,Good,3.0,,,2013.0,65.0,A,Non flood zone,125.0,35.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas/9112/20262015
20262003,7100,La Louvieare,house,for-sale,210000210000,,131.0,,,No,,As new,,,,,235.0,C,,,,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/la%20louvi%C3%A8re/7100/20262003
20261999,2650,Edegem,house,for-sale,974000974000,598.0,233.0,4.0,1.0,,Hyper equipped,As new,3.0,2.0,,2011.0,117.0,B,,,,Yes,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/edegem/2650/20261999
20261987,1120,Bruxelles,house,for-sale,390000390000,239.0,244.0,5.0,3.0,No,,To renovate,2.0,,,,,G,,120.0,20.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1120/20261987
11078678,2400,Mol,apartment,for-sale,289000289000299000,,105.0,2.0,1.0,,,As new,,,2.0,2007.0,37.0,A,,,15.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/mol/2400/11078678
20261986,4130,Esneux,town-house,for-sale,320000320000,263.0,116.0,2.0,1.0,No,Hyper equipped,As new,4.0,2.0,,1963.0,136.0,B,,120.0,101.0,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/town-house/for-sale/esneux/4130/20261986
20261989,8301,Heist-Aan-Zee,house,for-sale,865000865000,242.0,210.0,5.0,2.0,,,As new,3.0,3.0,,1960.0,77.0,A,Non flood zone,,45.0,,No,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/heist-aan-zee/8301/20261989
20261985,4020,Lieage,apartment,for-sale,188000188000,,93.0,2.0,1.0,No,Installed,Good,2.0,9.0,2.0,1974.0,185.0,C,Non flood zone,,5.0,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4020/20261985
20261983,8820,Torhout,house,for-sale,659000659000,3576.0,208.0,3.0,1.0,,,Good,4.0,2.0,,1956.0,143.0,B,Non flood zone,2900.0,,,No,11,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/torhout/8820/20261983
20234958,2560,Nijlen,house,for-sale,223500223500,540.0,143.0,3.0,1.0,No,,To renovate,2.0,,,1959.0,845.0,F,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/nijlen/2560/20234958
20261949,2950,Kapellen,house,for-sale,199000199000,310.0,132.0,3.0,1.0,,,Good,,3.0,,,718.0,F,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/kapellen/2950/20261949
20261981,3960,Bree,house,for-sale,360000360000,389.0,188.0,4.0,1.0,,,As new,4.0,,,1965.0,104.0,B,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/bree/3960/20261981
20261982,3000,Leuven,apartment,for-sale,590000590000,,162.0,3.0,1.0,,,As new,2.0,5.0,4.0,1970.0,176.0,B,Non flood zone,,,,Yes,20,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/20261982
20261883,2580,Putte,apartment,for-sale,309392309392,,91.0,2.0,1.0,,Hyper equipped,,,2.0,,2024.0,,Not specified,,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/putte/2580/20261883
20261882,2590,Berlaar,apartment,for-sale,369000369000,,93.0,2.0,1.0,,Hyper equipped,,,2.0,,2023.0,2.0,A,Non flood zone,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/berlaar/2590/20261882
20111392,3665,As,apartment,for-sale,299900299900349000,,,3.0,1.0,,,As new,,,1.0,,226.0,C,Non flood zone,1.0,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/as/3665/20111392
20261879,2580,Putte,apartment,for-sale,317609317609,,95.0,2.0,1.0,,Hyper equipped,,,2.0,1.0,2024.0,,Not specified,,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/putte/2580/20261879
20261880,2580,Putte,apartment,for-sale,261793261793,,77.0,1.0,1.0,,Hyper equipped,,,2.0,,2024.0,,Not specified,,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/putte/2580/20261880
20261876,2580,Putte,apartment,for-sale,289726289726,,82.0,1.0,1.0,,Hyper equipped,,,2.0,1.0,2024.0,,Not specified,,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/putte/2580/20261876
20257841,6700,Arlon-Bonnert,villa,for-sale,560000560000,1690.0,119.0,3.0,1.0,,Semi equipped,As new,4.0,,,1990.0,408.0,E,Non flood zone,1564.0,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/arlon-bonnert/6700/20257841
20257813,6740,Etalle-Buzenol,exceptional-property,for-sale,640000640000,2760.0,248.0,5.0,2.0,,USA semi equipped,As new,4.0,,,1994.0,175.0,C,Non flood zone,2635.0,46.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/exceptional-property/for-sale/etalle-buzenol/6740/20257813
20261878,2580,Putte,apartment,for-sale,277973277973,,82.0,1.0,1.0,,Hyper equipped,,,2.0,,2024.0,,Not specified,,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/putte/2580/20261878
20258373,1050,Ixelles,flat-studio,for-sale,165000165000,,17.0,1.0,1.0,Yes,Not installed,As new,2.0,4.0,4.0,2015.0,114.0,C,Non flood zone,,,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/flat-studio/for-sale/ixelles/1050/20258373
20261418,8500,Kortrijk,apartment,for-sale,275000275000,,103.0,2.0,1.0,,Semi equipped,Good,2.0,5.0,2.0,1980.0,108.0,B,Non flood zone,,,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/kortrijk/8500/20261418
20261315,1020,Laeken,villa,for-sale,599000599000,1200.0,200.0,4.0,1.0,No,Installed,To renovate,4.0,1.0,,1978.0,474.0,G,Non flood zone,1000.0,120.0,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/laeken/1020/20261315
20258665,9820,Merelbeke,apartment,for-sale,284000284000,,76.0,2.0,1.0,No,,Good,,3.0,2.0,2006.0,143.0,B,Non flood zone,,3.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/merelbeke/9820/20258665
20261088,1180,Uccle,town-house,for-sale,699000699000,150.0,190.0,3.0,1.0,No,Installed,To renovate,2.0,3.0,,1960.0,386.0,G,Non flood zone,85.0,3.0,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/town-house/for-sale/uccle/1180/20261088
20245246,2640,Mortsel,ground-floor,for-sale,279000279000,,110.0,2.0,1.0,,USA installed,Just renovated,3.0,,,1969.0,386.0,D,Possible flood zone,200.0,20.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/ground-floor/for-sale/mortsel/2640/20245246
20261872,2580,Putte,apartment,for-sale,339992339992,,100.0,2.0,1.0,,Hyper equipped,,,2.0,1.0,2024.0,,Not specified,,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/putte/2580/20261872
20261877,2580,Putte,apartment,for-sale,449358449358,,130.0,3.0,1.0,,Hyper equipped,,,2.0,2.0,2024.0,,Not specified,,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/putte/2580/20261877
20261874,2580,Putte,apartment,for-sale,333325333325,,100.0,2.0,1.0,,Hyper equipped,,,2.0,,2024.0,,Not specified,,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/putte/2580/20261874
20261873,2220,Heist-Op-Den-Berg,house,for-sale,548000548000,998.0,272.0,5.0,3.0,,Hyper equipped,,,,,2013.0,154.0,B,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/heist-op-den-berg/2220/20261873
20261869,9000,Gent,apartment,for-sale,395000395000,,84.0,2.0,1.0,No,,To be done up,,6.0,2.0,1981.0,174.0,B,Non flood zone,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20261869
20261871,9270,Laarne,mixed-use-building,for-sale,980000980000,785.0,110.0,3.0,1.0,,,To be done up,,,,1995.0,281.0,C,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/laarne/9270/20261871
20261863,9000,Gent,apartment-block,for-sale,899000899000,212.0,212.0,3.0,3.0,No,,,,,,,245.0,C,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment-block/for-sale/gent/9000/20261863
20176096,4820,Dison,house,for-sale,159000159000175000,145.0,233.0,10.0,2.0,No,,,2.0,,,1930.0,249.0,C,,,,,,35,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/dison/4820/20176096
20261860,2300,Turnhout,house,for-sale,319000319000,400.0,122.0,2.0,1.0,,Installed,As new,2.0,,,1932.0,,Not specified,Non flood zone,340.0,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/20261860
20261858,9988,Watervliet,house,for-sale,319000319000,1216.0,,3.0,1.0,,,To renovate,,,,1970.0,889.0,F,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/watervliet/9988/20261858
11467205,8560,Wevelgem,house,for-sale,180000180000195000,261.0,149.0,3.0,,,,To renovate,,,,1963.0,743.0,F,,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/wevelgem/8560/11467205
20261856,9940,Evergem,apartment,for-sale,230000230000,,100.0,3.0,1.0,,,Good,,,,1969.0,331.0,D,Non flood zone,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/evergem/9940/20261856
20261854,8930,Menen,house,for-sale,298000298000,571.0,264.0,6.0,3.0,No,,Good,,,,1957.0,290.0,C,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/menen/8930/20261854
20261855,8501,Heule,house,for-sale,125000125000,87.0,149.0,2.0,1.0,,,To renovate,,,,1918.0,430.0,E,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/heule/8501/20261855
20261853,8560,Wevelgem,house,for-sale,149000149000,464.0,140.0,2.0,1.0,,,To renovate,,,,,812.0,F,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/wevelgem/8560/20261853
20261851,8550,Zwevegem,house,for-sale,225000225000,210.0,124.0,3.0,,,,To be done up,,,,1919.0,313.0,D,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/zwevegem/8550/20261851
20261850,8560,Gullegem,house,for-sale,465000465000,775.0,313.0,4.0,1.0,,,Good,,,,1978.0,185.0,B,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/gullegem/8560/20261850
20261848,1190,Forest,apartment,for-sale,290000290000,,75.0,2.0,,,Installed,Just renovated,2.0,7.0,4.0,,179.0,D,Non flood zone,,5.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20261848
20261852,8880,Ledegem,house,for-sale,168000168000,,,2.0,1.0,,,Good,,,,,336.0,D,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/ledegem/8880/20261852
20261846,8510,Marke,villa,for-sale,485000485000,842.0,,3.0,,,,,,,,1967.0,321.0,D,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/marke/8510/20261846
20261845,8300,Knokke-Heist,apartment,for-sale,28860002886000,,156.0,4.0,3.0,,,Good,,12.0,4.0,2020.0,100.0,A,Non flood zone,,,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20261845
20261857,8510,Marke,house,for-sale,225000225000,270.0,155.0,4.0,1.0,,,To renovate,,,,1953.0,350.0,D,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/marke/8510/20261857
20261844,2020,Antwerpen,apartment,for-sale,229000229000,,,2.0,1.0,No,,To renovate,,,2.0,1961.0,184.0,B,Non flood zone,,4.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen%20%282020%29/2020/20261844
20261840,8540,Deerlijk,house,for-sale,268000268000,597.0,160.0,3.0,1.0,No,,Good,,,,1938.0,365.0,D,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/deerlijk/8540/20261840
20261838,3690,Zutendaal,chalet,for-sale,6500065000,836.0,27.0,,,No,Not installed,To renovate,,,,1970.0,1395.0,F,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/chalet/for-sale/zutendaal/3690/20261838
20257893,1082,Berchem-Sainte-Agathe,apartment,for-sale,259000259000,,100.0,3.0,1.0,,Installed,Just renovated,3.0,5.0,4.0,,436.0,G,Non flood zone,,3.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/20257893
